"Order","Family","Genus","Species","BodyMass","HomeRange_km2","Diet"
"Primates","Cercopithecidae","Erythrocebus","patas",8010,28.8,2
"Cetacea","Eschrichtiidae","Eschrichtius","robustus",27300000,-999,2
"Cetacea","Balaenidae","Eubalaena","australis",2.3e+07,-999,3
"Cetacea","Balaenidae","Eubalaena","glacialis",2.3e+07,-999,3
"Chiroptera","Molossidae","Eumops","maurus",-999,-999,-999
"Chiroptera","Molossidae","Eumops","perotis",50.9,-999,3
"Chiroptera","Molossidae","Eumops","underwoodi",58.2,-999,3
"Rodentia","Muridae","Euneomys","chinchilloides",75.6,-999,-999
"Rodentia","Muridae","Euneomys","fossor",83,-999,-999
"Rodentia","Muridae","Euneomys","mordax",82,-999,-999
"Rodentia","Muridae","Euneomys","petersoni",83,-999,-999
"Primates","Galagonidae","Euoticus","elegantulus",296,-999,1
"Primates","Galagonidae","Euoticus","pallidus",278,-999,-999
"Rodentia","Sciuridae","Eupetaurus","cinereus",-999,-999,1
"Xenarthra","Dasypodidae","Euphractus","sexcinctus",4780,0.66,2
"Carnivora","Viverridae","Eupleres","goudotii",2800,-999,2
"Insectivora","Talpidae","Euroscaptor","grandis",-999,-999,3
"Insectivora","Talpidae","Euroscaptor","klossi",-999,-999,3
"Insectivora","Talpidae","Euroscaptor","longirostris",-999,-999,3
"Insectivora","Talpidae","Euroscaptor","micrura",60.5,-999,3
"Insectivora","Talpidae","Euroscaptor","mizura",24.3,-999,3
"Insectivora","Talpidae","Euroscaptor","parvidens",-999,-999,3
"Rodentia","Echimyidae","Euryzygomatomys","spinosus",188,-999,-999
"Rodentia","Sciuridae","Exilisciurus","concinnus",27.7,-999,-999
"Rodentia","Sciuridae","Exilisciurus","exilis",21.8,-999,-999
"Rodentia","Sciuridae","Exilisciurus","whiteheadi",24.9,-999,-999
"Carnivora","Felidae","Felis","bieti",5490,-999,-999
"Carnivora","Felidae","Felis","chaus",7170,-999,3
"Carnivora","Felidae","Felis","margarita",2820,-999,3
"Carnivora","Felidae","Felis","nigripes",1360,-999,3
"Carnivora","Felidae","Felis","silvestris",4490,1.42,3
"Rodentia","Ctenodactylidae","Felovia","vae",205,-999,1
"Cetacea","Delphinidae","Feresa","attenuata",170000,-999,-999
"Insectivora","Soricidae","Feroculus","feroculus",36,-999,-999
"Carnivora","Viverridae","Fossa","fossana",1860,0.76,2
"Rodentia","Sciuridae","Funambulus","layardi",-999,-999,-999
"Rodentia","Sciuridae","Funambulus","palmarum",136,-999,-999
"Rodentia","Sciuridae","Funambulus","pennantii",102,0.00139,-999
"Rodentia","Sciuridae","Funambulus","sublineatus",70.9,-999,-999
"Rodentia","Sciuridae","Funambulus","tristriatus",135,-999,-999
"Rodentia","Sciuridae","Funisciurus","anerythrus",224,-999,1
"Rodentia","Sciuridae","Funisciurus","bayonii",135,-999,-999
"Rodentia","Sciuridae","Funisciurus","carruthersi",277,-999,-999
"Rodentia","Sciuridae","Funisciurus","congicus",112,0.00335,2
"Rodentia","Sciuridae","Funisciurus","isabella",109,-999,1
"Rodentia","Sciuridae","Funisciurus","lemniscatus",141,-999,2
"Rodentia","Sciuridae","Funisciurus","leucogenys",250,-999,-999
"Rodentia","Sciuridae","Funisciurus","pyrropus",243,-999,1
"Rodentia","Sciuridae","Funisciurus","substriatus",186,-999,-999
"Chiroptera","Furipteridae","Furipterus","horrens",3.13,-999,3
"Primates","Galagonidae","Galago","alleni",269,0.18,1
"Primates","Galagonidae","Galago","gallarum",250,-999,-999
"Primates","Galagonidae","Galago","matschiei",214,-999,-999
"Primates","Galagonidae","Galago","moholi",194,0.05,1
"Primates","Galagonidae","Galago","senegalensis",216,0.08,2
"Primates","Galagonidae","Galagoides","demidoff",67.1,0.01,2
"Primates","Galagonidae","Galagoides","zanzibaricus",148,0.01,2
"Rodentia","Caviidae","Galea","flavidens",450,-999,1
"Rodentia","Caviidae","Galea","musteloides",387,-999,1
"Rodentia","Caviidae","Galea","spixii",361,0.000541,1
"Artiodactyla","Bovidae","Gazella","rufina",40000,-999,-999
"Artiodactyla","Bovidae","Gazella","saudiya",16000,-999,-999
"Artiodactyla","Bovidae","Gazella","soemmerringii",41000,-999,-999
"Artiodactyla","Bovidae","Gazella","spekei",20000,-999,-999
"Artiodactyla","Bovidae","Gazella","subgutturosa",26700,-999,1
"Artiodactyla","Bovidae","Gazella","thomsonii",22600,-999,1
"Carnivora","Viverridae","Genetta","abyssinica",1410,-999,-999
"Carnivora","Viverridae","Genetta","angolensis",1860,-999,-999
"Carnivora","Viverridae","Genetta","genetta",1780,10.9,2
"Carnivora","Viverridae","Genetta","johnstoni",2230,-999,-999
"Carnivora","Viverridae","Genetta","maculata",1950,-999,2
"Carnivora","Viverridae","Genetta","servalina",1310,-999,2
"Carnivora","Viverridae","Genetta","thierryi",1400,-999,-999
"Carnivora","Viverridae","Genetta","tigrina",2070,0.04,2
"Carnivora","Viverridae","Genetta","victoriae",2740,-999,-999
"Rodentia","Capromyidae","Geocapromys","brownii",1500,-999,1
"Rodentia","Capromyidae","Geocapromys","ingrahami",1090,-999,1
"Rodentia","Capromyidae","Geocapromys","thoracatus",1500,-999,1
"Insectivora","Tenrecidae","Geogale","aurita",6.8,-999,3
"Rodentia","Geomyidae","Geomys","arenarius",206,-999,1
"Rodentia","Geomyidae","Geomys","bursarius",154,0.000214,1
"Rodentia","Geomyidae","Geomys","personatus",397,-999,1
"Rodentia","Geomyidae","Geomys","pinetis",201,-999,1
"Rodentia","Geomyidae","Geomys","tropicalis",350,-999,1
"Rodentia","Bathyergidae","Georychus","capensis",189,0.000212,2
"Rodentia","Muridae","Geoxus","valdivianus",31.5,-999,2
"Rodentia","Muridae","Gerbillurus","paeba",25.9,0.01,2
"Rodentia","Muridae","Gerbillurus","setzeri",38.3,-999,2
"Insectivora","Talpidae","Galemys","pyrenaicus",59.2,0.00156,3
"Rodentia","Muridae","Galenomys","garleppi",59.3,-999,-999
"Carnivora","Herpestidae","Galerella","flavescens",750,-999,-999
"Carnivora","Herpestidae","Galerella","pulverulenta",791,3.82,3
"Carnivora","Herpestidae","Galerella","sanguinea",517,0.66,2
"Carnivora","Herpestidae","Galerella","swalius",750,-999,-999
"Carnivora","Mustelidae","Galictis","cuja",1000,-999,3
"Carnivora","Mustelidae","Galictis","vittata",2790,3.24,3
"Carnivora","Herpestidae","Galidia","elegans",819,0.17,2
"Carnivora","Herpestidae","Galidictis","fasciata",550,-999,3
"Carnivora","Herpestidae","Galidictis","grandidieri",1400,-999,3
"Artiodactyla","Bovidae","Gazella","arabica",12000,-999,-999
"Artiodactyla","Bovidae","Gazella","bennettii",18900,-999,-999
"Artiodactyla","Bovidae","Gazella","bilkis",48500,-999,1
"Artiodactyla","Bovidae","Gazella","cuvieri",-999,-999,-999
"Artiodactyla","Bovidae","Gazella","dama",70400,-999,1
"Artiodactyla","Bovidae","Gazella","dorcas",15500,15.8,2
"Artiodactyla","Bovidae","Gazella","gazella",21200,1.46,1
"Artiodactyla","Bovidae","Gazella","granti",55000,-999,1
"Artiodactyla","Bovidae","Gazella","leptoceros",24300,-999,1
"Artiodactyla","Bovidae","Gazella","rufifrons",27000,-999,-999
"Rodentia","Myoxidae","Graphiurus","rupicola",-999,-999,-999
"Rodentia","Myoxidae","Graphiurus","surdus",-999,-999,2
"Carnivora","Mustelidae","Gulo","gulo",12800,344,3
"Diprotodontia","Petauridae","Gymnobelideus","leadbeateri",137,0.01,2
"Rodentia","Muridae","Gymnuromys","roberti",97.5,-999,1
"Rodentia","Muridae","Habromys","chinanteco",40,-999,-999
"Rodentia","Muridae","Habromys","lepturus",85,-999,-999
"Rodentia","Muridae","Habromys","lophurus",40,-999,-999
"Rodentia","Muridae","Habromys","simulatus",40,-999,-999
"Rodentia","Muridae","Hadromys","humei",-999,-999,-999
"Rodentia","Muridae","Haeromys","margarettae",-999,-999,-999
"Rodentia","Muridae","Haeromys","minahassae",-999,-999,-999
"Rodentia","Muridae","Haeromys","pusillus",-999,-999,1
"Carnivora","Phocidae","Halichoerus","grypus",197000,-999,3
"Primates","Lemuridae","Hapalemur","aureus",1570,0.22,1
"Primates","Lemuridae","Hapalemur","griseus",956,0.01,1
"Primates","Lemuridae","Hapalemur","simus",2040,0.63,2
"Rodentia","Muridae","Hapalomys","delacouri",-999,-999,-999
"Rodentia","Muridae","Hapalomys","longicaudatus",70,-999,1
"Chiroptera","Pteropodidae","Haplonycteris","fischeri",18.2,-999,1
"Chiroptera","Vespertilionidae","Harpiocephalus","harpia",13.6,-999,3
"Chiroptera","Pteropodidae","Harpyionycteris","celebensis",116,-999,-999
"Chiroptera","Pteropodidae","Harpyionycteris","whiteheadi",134,-999,1
"Rodentia","Muridae","Heimyscus","fumosus",16.9,-999,-999
"Carnivora","Ursidae","Helarctos","malayanus",57000,-999,1
"Rodentia","Bathyergidae","Heliophobius","argenteocinereus",160,0.000134,1
"Rodentia","Sciuridae","Heliosciurus","gambianus",248,-999,-999
"Rodentia","Sciuridae","Heliosciurus","mutabilis",390,-999,2
"Rodentia","Sciuridae","Heliosciurus","punctatus",174,-999,-999
"Rodentia","Sciuridae","Heliosciurus","rufobrachium",333,-999,1
"Rodentia","Sciuridae","Heliosciurus","ruwenzorii",291,-999,-999
"Rodentia","Sciuridae","Heliosciurus","undulatus",347,-999,-999
"Carnivora","Herpestidae","Helogale","hirtula",485,-999,3
"Carnivora","Herpestidae","Helogale","parvula",285,0.22,3
"Diprotodontia","Pseudocheiridae","Hemibelideus","lemuroides",1000,-999,-999
"Rodentia","Muridae","Gerbillurus","tytonis",29.8,-999,-999
"Rodentia","Muridae","Gerbillurus","vallinus",35.3,-999,-999
"Rodentia","Muridae","Gerbillus","acticola",-999,-999,-999
"Rodentia","Muridae","Gerbillus","agag",-999,-999,-999
"Rodentia","Muridae","Gerbillus","allenbyi",31.1,-999,1
"Rodentia","Muridae","Gerbillus","amoenus",13.2,-999,-999
"Rodentia","Muridae","Gerbillus","andersoni",26.9,-999,-999
"Rodentia","Muridae","Gerbillus","aquilus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","bilensis",-999,-999,-999
"Rodentia","Muridae","Gerbillus","bonhotei",-999,-999,-999
"Rodentia","Muridae","Gerbillus","bottai",-999,-999,-999
"Rodentia","Muridae","Gerbillus","brockmani",-999,-999,-999
"Rodentia","Muridae","Gerbillus","burtoni",-999,-999,-999
"Rodentia","Muridae","Gerbillus","campestris",27.6,-999,-999
"Rodentia","Muridae","Gerbillus","cheesmani",28,-999,-999
"Rodentia","Muridae","Gerbillus","cosensi",-999,-999,-999
"Rodentia","Muridae","Gerbillus","dalloni",-999,-999,-999
"Rodentia","Muridae","Gerbillus","dasyurus",27.5,-999,-999
"Rodentia","Muridae","Gerbillus","diminutus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","dongolanus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","dunni",-999,-999,-999
"Rodentia","Muridae","Gerbillus","famulus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","floweri",-999,-999,-999
"Rodentia","Muridae","Gerbillus","garamantis",-999,-999,-999
"Rodentia","Muridae","Gerbillus","gerbillus",27,-999,-999
"Rodentia","Muridae","Gerbillus","gleadowi",26,-999,-999
"Rodentia","Muridae","Gerbillus","grobbeni",-999,-999,-999
"Rodentia","Muridae","Gerbillus","harwoodi",-999,-999,-999
"Rodentia","Muridae","Gerbillus","henleyi",8,-999,-999
"Rodentia","Muridae","Gerbillus","hesperinus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","hoogstraali",-999,-999,-999
"Rodentia","Muridae","Gerbillus","jamesi",-999,-999,-999
"Rodentia","Muridae","Gerbillus","juliani",-999,-999,-999
"Rodentia","Muridae","Gerbillus","latastei",-999,-999,-999
"Rodentia","Muridae","Gerbillus","lowei",-999,-999,-999
"Rodentia","Muridae","Gerbillus","mackillingini",-999,-999,-999
"Rodentia","Muridae","Gerbillus","maghrebi",-999,-999,-999
"Rodentia","Muridae","Gerbillus","mauritaniae",-999,-999,-999
"Rodentia","Muridae","Gerbillus","mesopotamiae",-999,-999,-999
"Rodentia","Muridae","Gerbillus","muriculus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","nancillus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","nanus",25.5,-999,-999
"Rodentia","Muridae","Gerbillus","nigeriae",29.7,-999,-999
"Rodentia","Muridae","Gerbillus","occiduus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","percivali",-999,-999,-999
"Rodentia","Muridae","Gerbillus","perpallidus",52.3,-999,-999
"Rodentia","Muridae","Gerbillus","poecilops",-999,-999,-999
"Rodentia","Muridae","Gerbillus","principulus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","pulvinatus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","pusillus",39.8,-999,-999
"Rodentia","Muridae","Gerbillus","pyramidum",42.8,-999,1
"Rodentia","Muridae","Gerbillus","quadrimaculatus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","riggenbachi",-999,-999,-999
"Rodentia","Muridae","Gerbillus","rosalinda",-999,-999,-999
"Rodentia","Muridae","Gerbillus","ruberrimus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","simoni",17.4,-999,-999
"Rodentia","Muridae","Gerbillus","somalicus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","stigmonyx",-999,-999,-999
"Rodentia","Muridae","Gerbillus","syrticus",-999,-999,-999
"Rodentia","Muridae","Gerbillus","tarabuli",-999,-999,-999
"Rodentia","Muridae","Gerbillus","vivax",-999,-999,-999
"Rodentia","Muridae","Gerbillus","watersi",-999,-999,-999
"Artiodactyla","Giraffidae","Giraffa","camelopardalis",955000,82.5,1
"Rodentia","Sciuridae","Glaucomys","sabrinus",138,0.05,2
"Rodentia","Sciuridae","Glaucomys","volans",72,0.00536,2
"Didelphimorphia","Didelphidae","Glironia","venusta",114,-999,2
"Rodentia","Myoxidae","Glirulus","japonicus",-999,-999,2
"Chiroptera","Vespertilionidae","Glischropus","javanus",-999,-999,-999
"Chiroptera","Vespertilionidae","Glischropus","tylopus",4.58,-999,3
"Cetacea","Delphinidae","Globicephala","macrorhynchus",726000,-999,3
"Cetacea","Delphinidae","Globicephala","melas",8e+05,-999,3
"Chiroptera","Phyllostomidae","Glossophaga","commissarisi",9.07,-999,2
"Chiroptera","Phyllostomidae","Glossophaga","leachii",10.2,-999,2
"Chiroptera","Phyllostomidae","Glossophaga","longirostris",13.2,-999,2
"Chiroptera","Phyllostomidae","Glossophaga","morenoi",8.47,-999,2
"Chiroptera","Phyllostomidae","Glossophaga","soricina",9.9,-999,2
"Rodentia","Sciuridae","Glyphotes","simus",-999,-999,-999
"Rodentia","Muridae","Golunda","ellioti",60.7,-999,1
"Primates","Hominidae","Gorilla","gorilla",114000,4.11,2
"Didelphimorphia","Didelphidae","Gracilinanus","aceramarcae",20.5,-999,-999
"Didelphimorphia","Didelphidae","Gracilinanus","agilis",22.1,-999,-999
"Didelphimorphia","Didelphidae","Gracilinanus","dryas",18.6,-999,-999
"Didelphimorphia","Didelphidae","Gracilinanus","emiliae",7.6,-999,-999
"Didelphimorphia","Didelphidae","Gracilinanus","marica",23.8,-999,-999
"Didelphimorphia","Didelphidae","Gracilinanus","microtarsus",29.6,-999,-999
"Rodentia","Muridae","Grammomys","aridulus",-999,-999,-999
"Rodentia","Muridae","Grammomys","buntingi",-999,-999,-999
"Rodentia","Muridae","Grammomys","caniceps",-999,-999,-999
"Rodentia","Muridae","Grammomys","cometes",45,-999,-999
"Rodentia","Muridae","Grammomys","dolichurus",42.5,-999,-999
"Rodentia","Muridae","Grammomys","dryas",-999,-999,-999
"Rodentia","Muridae","Grammomys","gigas",-999,-999,-999
"Rodentia","Muridae","Grammomys","ibeanus",41.2,-999,-999
"Rodentia","Muridae","Grammomys","macmillani",37,-999,-999
"Rodentia","Muridae","Grammomys","minnae",36,-999,-999
"Rodentia","Muridae","Grammomys","rutilans",43.9,-999,-999
"Cetacea","Delphinidae","Grampus","griseus",387000,-999,3
"Rodentia","Muridae","Graomys","domorum",102,-999,-999
"Rodentia","Muridae","Graomys","edithae",40.4,-999,-999
"Rodentia","Muridae","Graomys","griseoflavus",68.4,-999,-999
"Rodentia","Myoxidae","Graphiurus","christyi",-999,-999,2
"Rodentia","Myoxidae","Graphiurus","crassicaudatus",-999,-999,2
"Rodentia","Myoxidae","Graphiurus","hueti",30,-999,2
"Rodentia","Myoxidae","Graphiurus","kelleni",-999,-999,-999
"Rodentia","Myoxidae","Graphiurus","lorraineus",-999,-999,2
"Rodentia","Myoxidae","Graphiurus","microtis",-999,-999,-999
"Rodentia","Myoxidae","Graphiurus","monardi",-999,-999,-999
"Rodentia","Myoxidae","Graphiurus","murinus",20.1,-999,2
"Rodentia","Myoxidae","Graphiurus","ocularis",68.8,0.09,2
"Rodentia","Myoxidae","Graphiurus","olga",-999,-999,2
"Rodentia","Myoxidae","Graphiurus","parvus",10.5,-999,2
"Rodentia","Myoxidae","Graphiurus","platyops",46.1,-999,2
"Insectivora","Tenrecidae","Hemicentetes","semispinosus",124,-999,3
"Insectivora","Erinaceidae","Hemiechinus","aethiopicus",396,-999,3
"Insectivora","Erinaceidae","Hemiechinus","auritus",342,0.03,2
"Insectivora","Erinaceidae","Hemiechinus","collaris",-999,-999,3
"Insectivora","Erinaceidae","Hemiechinus","hypomelas",213,-999,2
"Insectivora","Erinaceidae","Hemiechinus","micropus",171,-999,3
"Insectivora","Erinaceidae","Hemiechinus","nudiventris",-999,-999,3
"Rodentia","Sciuridae","Hylopetes","phayrei",227,-999,-999
"Rodentia","Sciuridae","Hylopetes","sipora",-999,-999,-999
"Rodentia","Sciuridae","Hylopetes","spadiceus",118,-999,-999
"Rodentia","Sciuridae","Hylopetes","winstoni",-999,-999,-999
"Rodentia","Muridae","Hyomys","dammermani",932,-999,1
"Rodentia","Muridae","Hyomys","goliath",867,-999,1
"Rodentia","Sciuridae","Hyosciurus","heinrichi",-999,-999,-999
"Rodentia","Sciuridae","Hyosciurus","ileile",-999,-999,-999
"Rodentia","Muridae","Hyperacrius","fertilis",22.3,-999,-999
"Rodentia","Muridae","Hyperacrius","wynnei",52.6,-999,-999
"Cetacea","Ziphiidae","Hyperoodon","ampullatus",3390000,-999,3
"Cetacea","Ziphiidae","Hyperoodon","planifrons",3e+06,-999,3
"Rodentia","Muridae","Hypogeomys","antimena",1180,0.02,1
"Chiroptera","Pteropodidae","Hypsignathus","monstrosus",335,-999,1
"Diprotodontia","Potoroidae","Hypsiprymnodon","moschatus",536,-999,2
"Rodentia","Hystricidae","Hystrix","africaeaustralis",14900,1.32,1
"Rodentia","Hystricidae","Hystrix","brachyura",8000,-999,2
"Rodentia","Hystricidae","Hystrix","crassispinis",4590,-999,2
"Rodentia","Hystricidae","Hystrix","cristata",13400,0.74,2
"Rodentia","Hystricidae","Hystrix","indica",14300,1.07,2
"Rodentia","Hystricidae","Hystrix","javanica",-999,-999,2
"Rodentia","Hystricidae","Hystrix","pumila",3550,-999,2
"Rodentia","Hystricidae","Hystrix","sumatrae",-999,-999,2
"Chiroptera","Vespertilionidae","Ia","io",49.3,-999,-999
"Carnivora","Herpestidae","Ichneumia","albicauda",3700,0.51,3
"Rodentia","Muridae","Ichthyomys","hydrobates",66.4,-999,3
"Rodentia","Muridae","Ichthyomys","pittieri",69.1,-999,3
"Rodentia","Muridae","Ichthyomys","stolzmanni",84.7,-999,3
"Rodentia","Muridae","Ichthyomys","tweedii",119,-999,3
"Carnivora","Mustelidae","Ictonyx","libyca",211,-999,2
"Carnivora","Mustelidae","Ictonyx","striatus",812,-999,2
"Chiroptera","Vespertilionidae","Idionycteris","phyllotis",12.1,-999,-999
"Rodentia","Anomaluridae","Idiurus","macrotis",27.2,-999,1
"Rodentia","Anomaluridae","Idiurus","zenkeri",100,-999,-999
"Cetacea","Ziphiidae","Indopacetus","pacificus",2200000,-999,-999
"Primates","Indridae","Indri","indri",8650,0.12,1
"Cetacea","Platanistidae","Inia","geoffrensis",121000,-999,3
"Rodentia","Sciuridae","Iomys","horsfieldii",156,-999,-999
"Rodentia","Sciuridae","Iomys","sipora",-999,-999,-999
"Rodentia","Muridae","Irenomys","tarsalis",43.1,-999,2
"Rodentia","Capromyidae","Isolobodon","montanus",-999,-999,-999
"Rodentia","Capromyidae","Isolobodon","portoricensis",-999,-999,-999
"Peramelemorphia","Peramelidae","Isoodon","auratus",425,0.12,2
"Peramelemorphia","Peramelidae","Isoodon","macrourus",1510,0.02,2
"Peramelemorphia","Peramelidae","Isoodon","obesulus",825,0.01,2
"Rodentia","Echimyidae","Isothrix","bistriata",445,-999,-999
"Rodentia","Echimyidae","Isothrix","pagurus",-999,-999,-999
"Rodentia","Muridae","Isthmomys","flavidus",-999,-999,1
"Rodentia","Muridae","Isthmomys","pirrensis",138,-999,2
"Carnivora","Viverridae","Hemigalus","derbyanus",1270,-999,2
"Artiodactyla","Bovidae","Hemitragus","hylocrius",73700,-999,1
"Artiodactyla","Bovidae","Hemitragus","jayakari",21900,-999,1
"Artiodactyla","Bovidae","Hemitragus","jemlahicus",67900,-999,1
"Carnivora","Felidae","Herpailurus","yaguarondi",6880,52.4,2
"Carnivora","Herpestidae","Herpestes","brachyurus",1400,-999,3
"Carnivora","Herpestidae","Herpestes","edwardsii",1310,-999,2
"Carnivora","Herpestidae","Herpestes","ichneumon",3010,2.19,2
"Carnivora","Herpestidae","Herpestes","javanicus",765,0.23,2
