taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,category
8817,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,Galaxias argenteus,VU
8818,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Neochanna,Neochanna rekohua,LC
8819,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxiella,Galaxiella nigrostriata,EN
8820,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxiella,Galaxiella pusilla,EN
8821,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxiella,Galaxiella munda,EN
8823,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Galea,Galea flavidens,LC
8825,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Galea,Galea spixii,LC
8826,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Galemys,Galemys pyrenaicus,VU
8827,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Galenomys,Galenomys garleppi,DD
8833,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Galidictis,Galidictis fasciata,VU
8834,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Galidictis,Galidictis grandidieri,EN
8881,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Gallotia,Gallotia simonyi,CR
8887,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia alvarezi,DD
8888,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia amistadensis,EX
8889,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia eurystoma,CR
8890,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia gaigei,VU
8891,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia georgei,EX
8892,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia heterochir,VU
8893,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia hurtadoi,CR
8894,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia longispinis,EN
8895,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia nobilis,EN
8896,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia senilis,NT
8897,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia aestiputeus,DD
8898,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia krumholzi,VU
8899,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Gambusia,Gambusia speciosa,LC
8901,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Gammarus bousfieldi,VU
8902,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Gammarus desperatus,CR
8904,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Gammarus pecos,VU
8905,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,Gammarus,Gammarus hyalelloides,VU
8916,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,Garra barreimiae,LC
8917,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,Garra dunsirei,EN
8918,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,Garra phillipsi,CR
8919,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,Garra longipinnis,DD
8951,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Gasterosteus,Gasterosteus aculeatus,LC
8952,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,Gastrocopta boninensis,VU
8953,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,Gastrocopta chichijimana,EX
8954,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,Gastrocopta ogasawarana,EX
8955,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Haplochromis,Haplochromis simpsoni,EN
8957,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Haplochromis,Haplochromis obtusidens,DD
8966,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,GAVIALIDAE,Gavialis,Gavialis gangeticus,CR
8967,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella cuvieri,VU
8968,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,Nanger dama,CR
8969,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella dorcas,VU
8971,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,Nanger granti,LC
8972,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella leptoceros,EN
8973,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Eudorcas,Eudorcas rufifrons,VU
8975,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella spekei,EN
8976,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella subgutturosa,VU
8977,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella marica,VU
8978,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella bennettii,LC
8980,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella saudiya,EX
8982,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Eudorcas,Eudorcas thomsonii,LC
8987,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella bilkis,EX
8989,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Gazella,Gazella gazella,EN
8991,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Eudorcas,Eudorcas tilonura,EN
8992,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Eudorcas,Eudorcas albonotata,LC
8993,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Geminoropa,Geminoropa scindocataracta,VU
8994,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,Genetta abyssinica,DD
8997,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,Genetta johnstoni,NT
8998,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,Genetta cristata,VU
9000,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PYRALIDAE,Genophantis,Genophantis leahi,EX
9001,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,Geocapromys brownii,EN
9002,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,Geocapromys ingrahami,VU
9003,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,Geocapromys thoracatus,EX
9004,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Geocapromys,Geocapromys columbianus,EX
9007,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis chilensis,VU
9008,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis denticulata,VU
9010,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Geochelone,Geochelone gigantea,VU
9013,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Geochelone,Geochelone platynota,CR
9014,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Astrochelys,Astrochelys radiata,CR
9016,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Astrochelys,Astrochelys yniphora,CR
9017,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis abingdonii,EX
9018,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis becki,VU
9019,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis chathamensis,EN
9020,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis darwini,CR
9021,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis duncanensis,VU
9022,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis guntheri,CR
9023,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis niger,EX
9024,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis hoodensis,CR
9025,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis microphyes,EN
9026,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis porteri,CR
9027,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis vandenburghi,VU
9028,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,Chelonoidis vicina,EN
9029,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Geoclemys,Geoclemys hamiltonii,EN
9031,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Geocrinia,Geocrinia alba,CR
9032,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Geocrinia,Geocrinia vitellina,VU
9038,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Vijayachelys,Vijayachelys silvatica,EN
9042,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Geoemyda,Geoemyda japonica,EN
9048,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Geogale,Geogale aurita,LC
9049,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ARIONIDAE,Geomalacus,Geomalacus maculosus,LC
9051,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Geomitra,Geomitra moniziana,EN
9052,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Geomitra,Geomitra tiarella,EN
9053,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Craspedaria,Craspedaria delphinuloides,CR
9054,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,Geomys arenarius,NT
9055,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,Geomys personatus,LC
9056,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,Geomys tropicalis,EN
9062,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,Geomys texensis,LC
9066,ANIMALIA,NEMERTINA,ENOPLA,HOPLONEMERTEA,PROSORHOCHMIDAE,Geonemertes,Geonemertes rodericana,EX
9072,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,HYDROCENIDAE,Georissa,Georissa biangulata,DD
9073,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,HYDROCENIDAE,Georissa,Georissa elegans,DD
9074,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,HYDROCENIDAE,Georissa,Georissa laevigata,DD
9075,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,HYDROCENIDAE,Georissa,Georissa laseroni,VU
9076,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,HYDROCENIDAE,Georissa,Georissa rufula,DD
9077,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Georychus,Georychus capensis,LC
9089,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Geoxus,Geoxus valdivianus,LC
9092,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillurus,Gerbillurus paeba,LC
9093,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillurus,Gerbillurus setzeri,LC
9094,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillurus,Gerbillurus tytonis,LC
9095,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillurus,Gerbillurus vallinus,LC
9096,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus acticola,DD
9097,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus maghrebi,LC
9099,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus muriculus,DD
9100,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus nancillus,DD
9101,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus rosalinda,LC
9102,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus agag,DD
9104,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus amoenus,LC
9105,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus andersoni,LC
9106,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus aquilus,LC
9109,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus bottai,DD
9110,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus brockmani,DD
9111,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus burtoni,DD
9113,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus cheesmani,LC
9114,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus cosensis,DD
9116,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus dasyurus,LC
9119,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus dunni,LC
9120,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus famulus,LC
9121,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus floweri,LC
9123,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus gerbillus,LC
9124,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus gleadowi,LC
9125,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus grobbeni,DD
9126,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus harwoodi,LC
9127,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus henleyi,LC
9128,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus hesperinus,EN
9129,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus hoogstraali,VU
9130,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus jamesi,DD
9131,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus juliani,LC
9132,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus latastei,DD
9133,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus lowei,DD
9134,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus mackilligini,LC
9135,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus mesopotamiae,LC
9136,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus nanus,LC
9137,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus nigeriae,LC
9138,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus occiduus,DD
9140,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus perpallidus,LC
9141,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus poecilops,LC
9142,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus principulus,DD
9143,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus pulvinatus,LC
9144,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus pusillus,LC
9145,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus pyramidum,LC
9149,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus simoni,LC
9150,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus somalicus,DD
9151,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus stigmonyx,DD
9153,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus tarabuli,LC
9155,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,Gerbillus watersi,LC
9160,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOSAURIDAE,Gerrhosaurus,Gerrhosaurus typicus,LC
9175,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE,Gibberula,Gibberula cucullata,DD
9176,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE,Gibberula,Gibberula modica,DD
9177,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE,Gibberula,Gibberula puntillum,DD
9178,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Sinocyclocheilus,Sinocyclocheilus cyphotergous,VU
9179,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gibbus,Gibbus lyonetianus,EX
9180,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Siphateles,Siphateles alvordensis,NT
9182,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Siphateles,Siphateles boraxobius,VU
9183,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila crassicauda,EX
9184,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila cypha,EN
9185,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila ditaenia,VU
9186,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila elegans,CR
9187,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila intermedia,EN
9188,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila modesta,EN
9189,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila nigrescens,VU
9190,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Gila,Gila purpurea,VU
9194,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,GIRAFFIDAE,Giraffa,Giraffa camelopardalis,VU
9195,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Girardinichthys,Girardinichthys multiradiatus,EN
9196,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,GOODEIDAE,Girardinichthys,Girardinichthys viviparus,EN
9197,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,TRISSEXODONTIDAE,Gittenbergeria,Gittenbergeria turriplana,NT
9198,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,LEIODIDAE,Glacicavicola,Glacicavicola bathyscioides,VU
9199,ANIMALIA,MOLLUSCA,GASTROPODA,PYLOPULMONATA,GLACIDORBIDAE,Benthodorbis,Benthodorbis pawpela,DD
9200,ANIMALIA,MOLLUSCA,GASTROPODA,PYLOPULMONATA,GLACIDORBIDAE,Glacidorbis,Glacidorbis pedderi,DD
9201,ANIMALIA,MOLLUSCA,GASTROPODA,PYLOPULMONATA,GLACIDORBIDAE,Glacidorbis,Glacidorbis occidentalis,VU
9240,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Glaucomys,Glaucomys volans,LC
9244,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Glaucopsyche,Glaucopsyche xerces,EX
9245,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Glironia,Glironia venusta,LC
9246,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Glirulus,Glirulus japonicus,LC
9247,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Glischropus,Glischropus javanus,DD
9248,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Glischropus,Glischropus tylopus,LC
9249,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Globicephala,Globicephala macrorhynchus,LC
9250,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Globicephala,Globicephala melas,LC
9251,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POTAMONAUTIDAE,Globonautes,Globonautes macropus,EN
9253,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Glossogobius,Glossogobius intermedius,NT
9254,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Glossogobius,Glossogobius matanensis,NT
9255,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Glossogobius,Glossogobius hoesei,DD
9266,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Psammogobius,Psammogobius biocellatus,LC
9267,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Glossogobius,Glossogobius ankaranensis,LC
9268,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Glossolepis,Glossolepis incisus,VU
9269,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Glossolepis,Glossolepis maculosus,LC
9270,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Glossolepis,Glossolepis pseudoincisus,DD
9271,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Glossolepis,Glossolepis ramuensis,DD
9272,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Glossolepis,Glossolepis wanamensis,CR
9273,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Glossophaga commissarisi,LC
9274,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Glossophaga leachii,LC
9275,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Glossophaga longirostris,LC
9276,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Glossophaga morenoi,LC
9277,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,Glossophaga soricina,LC
9281,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Glyphis,Glyphis gangeticus,CR
9283,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Glyphotes,Glyphotes simus,DD
9284,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Glyphyalinia,Glyphyalinia pecki,DD
9285,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Glyptophysa,Glyptophysa petiti,DD
9286,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Glyptorhagada,Glyptorhagada bordaensis,VU
9287,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Glyptorhagada,Glyptorhagada euglypta,VU
9288,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Glyptorhagada,Glyptorhagada janaslini,NT
